l30_4,county,state,Total00,hud_units00,units00,pop2011_13,state_flag,Units_No_Assist_00,Gap_00,Gap_00_No_Assist,per100,per100_No_Assist,state_total00,state_units00,state_hud_units00,State_Units_No_Assist_00,State_Gap_00,State_Gap_00_No_Assist,State_per100,State_per100_No_Assist,MinEli,MaxEli,min_max_same
11300,06039,06,2232,236,423,152255,0,187,1809,2045,18.9516129,8.378136201,,,,,,,,,,,
22450,06041,06,5875,1734,1588,256486,0,0,4287,5875,27.02978723,0,,,,,,,,,,,
11900,06043,06,,,,,1,,,,,,2040.260468,588.9169387,119,469.9169387,1451.343529,1570.343529,28.86479192,23.03220329,11100,13100,
11600,06045,06,2036.330384,203,463.9506141,87333,0,260.9506141,1572.37977,1775.37977,22.78366112,12.81474834,,,,,,,,,,,
11150,06047,06,5678,517,855,261493,0,338,4823,5340,15.05811906,5.952800282,,,,,,,,,,,
11100,06049,06,,,,,1,,,,,,2040.260468,588.9169387,119,469.9169387,1451.343529,1570.343529,28.86479192,23.03220329,11100,13100,
13100,06051,06,,,,,1,,,,,,2040.260468,588.9169387,119,469.9169387,1451.343529,1570.343529,28.86479192,23.03220329,11100,13100,
15100,06053,06,7490.1026,1303,1481.43255,425414,0,178.4325502,6008.67005,7311.67005,19.77853481,2.382244406,,,,,,,,,,,
16000,06055,06,2196,509,561,139042,0,52,1635,2144,25.54644809,2.367941712,,,,,,,,,,,
14650,06057,06,2026.848517,64,644.8012954,98394,0,580.8012954,1382.047221,1446.047221,31.81299886,28.65538745,,,,,,,,,,,
20900,06059,06,71254,10021,11532,3084550,0,1511,59722,69743,16.18435456,2.120582704,,,,,,,,,,,
15850,06061,06,3262,595,864,361892,0,269,2398,2993,26.4868179,8.246474555,,,,,,,,,,,
11500,06063,06,,,,,1,,,,,,2040.260468,588.9169387,119,469.9169387,1451.343529,1570.343529,28.86479192,23.03220329,11100,13100,
14200,06065,06,31695,3786,6248,2264491,0,2462,25447,29233,19.71288847,7.767786717,,,,,,,,,,,
15850,06067,06,40354,7721,7272,1448487,0,0,33082,40354,18.02051841,0,,,,,,,,,,,
16150,06069,06,856.8974,81,208.5674498,56867,0,127.5674498,648.3299502,729.3299502,24.33983927,14.88713233,,,,,,,,,,,
14200,06071,06,41253,4911,7426,2076322,0,2515,33827,38738,18.00111507,6.096526313,,,,,,,,,,,
16100,06073,06,77359,14620,13566,3175313,0,0,63793,77359,17.5364211,0,,,,,,,,,,,
22450,06075,06,48847,11488,16882,826626,0,5394,31965,43453,34.56097611,11.04264336,,,,,,,,,,,
13600,06077,06,15032,2580,2519,700220,0,0,12513,15032,16.75758382,0,,,,,,,,,,,
14400,06079,06,7249,706,1347,274106,0,641,5902,6608,18.58187336,8.842598979,,,,,,,,,,,
22450,06081,06,13898,967,2880,738114,0,1913,11018,11985,20.7224061,13.76457044,,,,,,,,,,,
16050,06083,06,11329,2340,2076,430616,0,0,9253,11329,18.32465354,0,,,,,,,,,,,
26100,06085,06,43116,10232,12489,1836454,0,2257,30627,40859,28.96604509,5.234715651,,,,,,,,,,,
18500,06087,06,7620,1632,1981,266908,0,349,5639,7271,25.99737533,4.580052493,,,,,,,,,,,
11300,06089,06,4329,329,796,178422,0,467,3533,3862,18.38761839,10.78771079,,,,,,,,,,,
11750,06091,06,,,,,1,,,,,,2040.260468,588.9169387,119,469.9169387,1451.343529,1570.343529,28.86479192,23.03220329,11100,13100,
11100,06093,06,1360.288297,102,589.2087216,44249,0,487.2087216,771.0795751,873.0795751,43.31498867,35.8165782,,,,,,,,,,,
16000,06095,06,7101,2018,1634,420628,0,0,5467,7101,23.01084354,0,,,,,,,,,,,
17450,06097,06,9245,2474,2424,491057,0,0,6821,9245,26.21957815,0,,,,,,,,,,,
13150,06099,06,10435,1879,2054,521597,0,175,8381,10260,19.68375659,1.677048395,,,,,,,,,,,
11100,06101,06,2031.371453,184,428.3472886,94916,0,244.3472886,1603.024164,1787.024164,21.0866057,12.02868576,,,,,,,,,,,
11100,06103,06,1260.035237,74,359.637232,63220,0,285.637232,900.3980047,974.3980047,28.54183927,22.66898764,,,,,,,,,,,
11100,06105,06,,,,,1,,,,,,2040.260468,588.9169387,119,469.9169387,1451.343529,1570.343529,28.86479192,23.03220329,11100,13100,
11100,06107,06,8762,527,1736,450964,0,1209,7026,7553,19.81282812,13.79821958,,,,,,,,,,,
12000,06109,06,1157.015454,64,281.822984,54209,0,217.822984,875.1924698,939.1924698,24.35775452,18.8262813,,,,,,,,,,,
20550,06111,06,15984,3472,4394,834880,0,922,11590,15062,27.48998999,5.768268268,,,,,,,,,,,
16450,06113,06,7872,1028,1433,203504,0,405,6439,7467,18.20376016,5.144817073,,,,,,,,,,,
11100,06115,06,1686.628547,140,355.6527114,72958,0,215.6527114,1330.975836,1470.975836,21.0866057,12.78602285,,,,,,,,,,,
18650,08001,08,7082.915806,1428,2020.330058,460320,0,592.3300578,5062.585748,6490.585748,28.52398805,8.362799644,,,,,,,,,,,
12700,08003,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
18650,08005,08,11048.13342,1476,2678.274915,596249,0,1202.274915,8369.858509,9845.858509,24.241877,10.8821542,,,,,,,,,,,
12700,08007,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08009,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08011,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
22200,08013,08,10796.95974,1479,3085.170342,305284,0,1606.170342,7711.789397,9190.789397,28.57443592,14.87613533,,,,,,,,,,,
12700,08015,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
14100,08017,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
14650,08019,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08021,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08023,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08025,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08027,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08029,08,417.3961678,94,140.8182289,30424,0,46.8182289,276.5779389,370.5779389,33.73730757,11.21673664,,,,,,,,,,,
18650,08031,08,29864.70829,7854,11581.63128,634685,0,3727.631282,18283.07701,26137.07701,38.78032616,12.48172674,,,,,,,,,,,
12700,08033,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
18650,08035,08,609.5862069,33,117.4827586,298924,0,84.48275862,492.1034483,525.1034483,19.27254214,13.85903383,,,,,,,,,,,
20450,08037,08,919.3374011,27,324.816128,52050,0,297.816128,594.5212731,621.5212731,35.33154722,32.39464941,,,,,,,,,,,
15500,08039,08,140.2423113,1,83.43460702,23474,0,82.43460702,56.80770426,57.80770426,59.49317739,58.78012582,,,,,,,,,,,
15400,08041,08,9876,1918,1953,645787,0,35,7923,9841,19.77521264,0.354394492,,,,,,,,,,,
12700,08043,08,891.25,122,277.7989766,46835,0,155.7989766,613.4510234,735.4510234,31.16959064,17.48095109,,,,,,,,,,,
14200,08045,08,976.4895105,175,404.6713287,56753,0,229.6713287,571.8181818,746.8181818,41.44144144,23.52010198,,,,,,,,,,,
18700,08047,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
14600,08049,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
13750,08051,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08053,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08055,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08057,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
18650,08059,08,9615.73193,1547,2257.875639,545384,0,710.8756388,7357.856291,8904.856291,23.48105849,7.392839609,,,,,,,,,,,
13150,08061,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08063,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08065,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
14650,08067,08,1157.325738,158,390.4505438,52539,0,232.4505438,766.8751942,924.8751942,33.73730757,20.08514424,,,,,,,,,,,
16900,08069,08,5677.418803,1003,1834.344729,310604,0,831.3447293,3843.074074,4846.074074,32.30948417,14.64300518,,,,,,,,,,,
12700,08071,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08073,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08075,08,528.2991612,84,314.3019571,22597,0,230.3019571,213.9972041,297.9972041,59.49317739,43.59309536,,,,,,,,,,,
12700,08077,08,1982.79021,651,754.7599068,147614,0,103.7599068,1228.030303,1879.030303,38.06554536,5.233024971,,,,,,,,,,,
12700,08079,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
13650,08081,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08083,08,407.9098913,58,137.6178146,25505,0,79.61781461,270.2920766,328.2920766,33.73730757,19.518481,,,,,,,,,,,
12700,08085,08,559.6903159,135,188.8244433,40793,0,53.8244433,370.8658726,505.8658726,33.73730757,9.616825907,,,,,,,,,,,
13000,08087,08,683.6812675,98,406.7437092,28429,0,308.7437092,276.9375583,374.9375583,59.49317739,45.15901253,,,,,,,,,,,
12700,08089,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
13850,08091,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
13750,08093,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08095,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
23900,08097,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08099,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08101,08,4463.730061,1192,1829.079755,160951,0,637.0797546,2634.650307,3826.650307,40.97648669,14.27236293,,,,,,,,,,,
13550,08103,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08105,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
16300,08107,08,411.5135975,0,170.5371665,23312,0,170.5371665,240.976431,240.976431,41.44144144,41.44144144,,,,,,,,,,,
12700,08109,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08111,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
19650,08113,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
12700,08115,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
19400,08117,08,613.548153,0,216.7760554,28241,0,216.7760554,396.7720976,396.7720976,35.33154722,35.33154722,,,,,,,,,,,
17500,08119,08,247.5,11,77.14473684,23329,0,66.14473684,170.3552632,181.3552632,31.16959064,26.7251462,,,,,,,,,,,
12700,08121,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
13450,08123,08,4136,846,1467,263884,0,621,2669,3515,35.46905222,15.01450677,,,,,,,,,,,
12700,08125,08,,,,,1,,,,,,7257.842012,3566.114918,1256,2310.114918,3691.727094,4947.727094,49.13464515,31.82922574,12700,23900,
26200,09001,09,30154,7555,15412,933794,0,7857,14742,22297,51.11096372,26.05624461,,,,,,,,,,,
18675,09003,09,30870,9072,13566,897426,0,4494,17304,26376,43.94557823,14.55782313,,,,,,,,,,,
17900,09005,09,3636,607,1612,187795,0,1005,2024,2631,44.33443344,27.64026403,,,,,,,,,,,
18300,09007,09,2980,697,1214,165741,0,517,1766,2463,40.73825503,17.34899329,,,,,,,,,,,
18200,09009,09,32360,8436,13157,863217,0,4721,19203,27639,40.65822002,14.58899876,,,,,,,,,,,
17700,09011,09,6693,1620,3112,274239,0,1492,3581,5201,46.49633946,22.29194681,,,,,,,,,,,
17475,09013,09,2369,333,768,152097,0,435,1601,1934,32.41874209,18.36217813,,,,,,,,,,,
16550,09015,09,3055,836,1523,117955,0,687,1532,2368,49.85270049,22.48772504,,,,,,,,,,,
14600,10001,10,2782.771109,666,917.9244979,167382,0,251.9244979,1864.846611,2530.846611,32.98598635,9.053008245,,,,,,,,,,,
19800,10003,10,13238,4199,6360,546059,0,2161,6878,11077,48.0435111,16.32421816,,,,,,,,,,,
13400,10005,10,2338,476,1364,203488,0,888,974,1450,58.34046193,37.9811805,,,,,,,,,,,
24200,11001,11,52474,13868,30365,633167,0,16497,22109,35977,57.86675306,31.43842665,,,,,,,,,,,
13400,12001,12,12832,1563,2567,251635,0,1004,10265,11828,20.00467581,7.824189526,,,,,,,,,,,
12000,12003,12,193.7651922,66,106.7928896,27050,0,40.79288963,86.9723026,152.9723026,55.11458916,21.05274387,,,,,,,,,,,
12800,12005,12,3670,845,1335,172251,0,490,2335,3180,36.3760218,13.35149864,,,,,,,,,,,
12650,12007,12,368.3017776,81,202.9880116,27462,0,121.9880116,165.313766,246.313766,55.11458916,33.12175477,,,,,,,,,,,
14900,12009,12,10361,1977,3124,547403,0,1147,7237,9214,30.15152978,11.07036,,,,,,,,,,,
16350,12011,12,42510,5498,8502,1812793,0,3004,34008,39506,20,7.066572571,,,,,,,,,,,
11150,12013,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
12700,12015,12,1515,248,513,162283,0,265,1002,1250,33.86138614,17.49174917,,,,,,,,,,,
11250,12017,12,1478.259209,92,433.0019099,139467,0,341.0019099,1045.257299,1137.257299,29.29133858,23.06780218,,,,,,,,,,,
15400,12019,12,1180,194,442,194268,0,248,738,932,37.45762712,21.01694915,,,,,,,,,,,
17750,12021,12,4699,463,1614,333294,0,1151,3085,3548,34.34773356,24.49457331,,,,,,,,,,,
11700,12023,12,1103.426209,90,608.1488219,67608,0,518.1488219,495.2773874,585.2773874,55.11458916,46.95817605,,,,,,,,,,,
13400,12025,12,,,,,,,,,,,,,,,,,,,11150,12050,
11150,12027,12,463.2961422,29,179.9043117,34583,0,150.9043117,283.3918306,312.3918306,38.83138564,32.5718904,,,,,,,,,,,
11150,12029,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
15400,12031,12,23390.54667,6963,10647.79208,879131,0,3684.792084,12742.75458,19705.75458,45.52177525,15.75333889,,,,,,,,,,,
12800,12033,12,7655,2011,2817,302964,0,806,4838,6849,36.79947747,10.52906597,,,,,,,,,,,
12900,12035,12,894.9636421,99,428.5741385,98578,0,329.5741385,466.3895036,565.3895036,47.88732394,36.82542206,,,,,,,,,,,
11150,12037,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
15500,12039,12,1044.543052,365,695.0692832,46740,0,330.0692832,349.4737685,714.4737685,66.54290429,31.59939484,,,,,,,,,,,
11150,12041,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
11150,12043,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
11400,12045,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
11150,12047,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
11600,12049,12,344.3570348,63,133.7186082,27246,0,70.71860817,210.6384266,273.6384266,38.83138564,20.53642035,,,,,,,,,,,
11150,12051,12,577.704236,88,224.3305598,37895,0,136.3305598,353.3736763,441.3736763,38.83138564,23.59867753,,,,,,,,,,,
14250,12053,12,1676,122,628,173549,0,506,1048,1170,37.47016706,30.19093079,,,,,,,,,,,
11150,12055,12,1520.155068,121,590.2972769,97903,0,469.2972769,929.8577912,1050.857791,38.83138564,30.87167137,,,,,,,,,,,
14250,12057,12,26607,4922,7081,1280536,0,2159,19526,24448,26.61329725,8.114405983,,,,,,,,,,,
11150,12059,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
14300,12061,12,2173.209002,263,590.3246633,140509,0,327.3246633,1582.884339,1845.884339,27.16373173,15.06181242,,,,,,,,,,,
11150,12063,12,644.3581152,281,379.5403141,48987,0,98.54031413,264.8178011,545.8178011,58.90207715,15.29278701,,,,,,,,,,,
11250,12065,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
11150,12067,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
14900,12069,12,3508,546,1616,303753,0,1070,1892,2438,46.06613455,30.50171038,,,,,,,,,,,
14200,12071,12,7568,1195,2494,645681,0,1299,5074,6269,32.95454545,17.16437632,,,,,,,,,,,
15500,12073,12,14159.45695,1373,2940.930717,281268,0,1567.930717,11218.52623,12591.52623,20.77008128,11.07338172,,,,,,,,,,,
11150,12075,12,609.7824561,123,326.6807018,39952,0,203.6807018,283.1017544,406.1017544,53.57331922,33.40219117,,,,,,,,,,,
11600,12077,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
11150,12079,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
14300,12081,12,4779,846,1442,334409,0,596,3337,4183,30.1736765,12.47122829,,,,,,,,,,,
11500,12083,12,3587,884,1170,335036,0,286,2417,3301,32.61778645,7.973236688,,,,,,,,,,,
14900,12085,12,1760,131,427,148992,0,296,1333,1464,24.26136364,16.81818182,,,,,,,,,,,
13400,12086,12,87981.73067,0,22202.72815,2592201,0,22202.72815,65779.00252,65779.00252,25.23561196,25.23561196,,,,,,,,,,,
14800,12087,12,2827.269328,338,937.2718487,75076,0,599.2718487,1889.997479,2227.997479,33.15113419,21.19613589,,,,,,,,,,,
15400,12089,12,784.4533333,81,416.2079167,74868,0,335.2079167,368.2454167,449.2454167,53.05706522,42.73140318,,,,,,,,,,,
13900,12091,12,2980,406,1025,189122,0,619,1955,2361,34.39597315,20.77181208,,,,,,,,,,,
11150,12093,12,495.790998,0,134.6753367,39425,0,134.6753367,361.1156613,361.1156613,27.16373173,27.16373173,,,,,,,,,,,
14900,12095,12,21150,2854,4061,1198989,0,1207,17089,19943,19.20094563,5.706855792,,,,,,,,,,,
14900,12097,12,3129,308,564,288077,0,256,2565,2873,18.02492809,8.181527645,,,,,,,,,,,
17000,12099,12,24940,3276,6950,1354932,0,3674,17990,21266,27.86688051,14.73135525,,,,,,,,,,,
14250,12101,12,6038,677,1700,470938,0,1023,4338,5015,28.15501822,16.94269626,,,,,,,,,,,
14250,12103,12,21268,4382,5817,922744,0,1435,15451,19833,27.35094978,6.747225879,,,,,,,,,,,
13000,12105,12,10040,1480,3394,616447,0,1914,6646,8126,33.80478088,19.06374502,,,,,,,,,,,
11150,12107,12,1235.036358,387,591.4258615,73212,0,204.4258615,643.6104964,1030.610496,47.88732394,16.55221405,,,,,,,,,,,
15400,12109,12,1871,166,568,202676,0,402,1303,1469,30.35809727,21.48583645,,,,,,,,,,,
14900,12111,12,3642,756,1226,283981,0,470,2416,3172,33.66282262,12.90499725,,,,,,,,,,,
12800,12113,12,1403,215,360,158486,0,145,1043,1258,25.6593015,10.33499644,,,,,,,,,,,
14300,12115,12,5068,798,1231,386055,0,433,3837,4635,24.28966062,8.543804262,,,,,,,,,,,
14900,12117,12,5582,558,1210,431023,0,652,4372,4930,21.67681834,11.68040129,,,,,,,,,,,
11650,12119,12,426.7407913,33,124.99809,102372,0,91.99809004,301.7427012,334.7427012,29.29133858,21.55830704,,,,,,,,,,,
11150,12121,12,617.2390351,101,330.6754386,43580,0,229.6754386,286.5635965,387.5635965,53.57331922,37.21012858,,,,,,,,,,,
11150,12123,12,338.7116075,56,182.4092541,22749,0,126.4092541,156.3023534,212.3023534,53.85385385,37.32061473,,,,,,,,,,,
12050,12125,12,,,,,1,,,,,,2369.62854,1275.646799,599,676.6467988,1093.981741,1692.981741,53.83319695,28.55497338,11150,12050,
12900,12127,12,8529,1600,2438,497341,0,838,6091,7691,28.58482823,9.825301911,,,,,,,,,,,
11800,12129,12,427.1751097,91,230.0502593,30937,0,139.0502593,197.1248504,288.1248504,53.85385385,32.55111455,,,,,,,,,,,
12100,12131,12,770.6890052,224,453.9518325,57715,0,229.9518325,316.7371728,540.7371728,58.90207715,29.83717568,,,,,,,,,,,
11150,12133,12,344.4104712,56,202.8649215,24688,0,146.8649215,141.5455497,197.5455497,58.90207715,42.64240891,,,,,,,,,,,
11600,13001,13,,,,,1,,,,,,15759.82142,9084.888619,2247,6837.888619,6674.932799,8921.932799,57.64588556,43.38810979,11600,14400,
11600,13003,13,,,,,1,,,,,,15759.82142,9084.888619,2247,6837.888619,6674.932799,8921.932799,57.64588556,43.38810979,11600,14400,
11600,13005,13,,,,,1,,,,,,15759.82142,9084.888619,2247,6837.888619,6674.932799,8921.932799,57.64588556,43.38810979,11600,14400,
11600,13007,13,,,,,1,,,,,,15759.82142,9084.888619,2247,6837.888619,6674.932799,8921.932799,57.64588556,43.38810979,11600,14400,
12550,13009,13,1276.383322,293,762.9879176,45800,0,469.9879176,513.3954039,806.3954039,59.77733371,36.8218473,,,,,,,,,,,
11900,13011,13,,,,,1,,,,,,15759.82142,9084.888619,2247,6837.888619,6674.932799,8921.932799,57.64588556,43.38810979,11600,14400,
18950,13013,13,1092.197531,232,627.5308642,70478,0,395.5308642,464.6666667,696.6666667,57.45580323,36.21422435,,,,,,,,,,,
