l30_4,county,state,hud_units06,pop2011_13,state_flag,Avg_ELITotal_05_07,Avg_Units_05_07,Avg_Units_No_Assist_05_07,Gap_05_to_07,Gap_05_to_07_No_Assist,per100,per100_No_Assist,state_hud_units06,State_Avg_ELITotal_05_07,State_Avg_Units_05_07,State_Avg_Units_No_Assist_05_07,State_Gap_05_to_07,State_Gap_05_to_07_No_Assist,State_per100,State_per100_No_Assist,MinEli,MaxEli,min_max_same
16100,19117,19,70,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16400,19119,19,48,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
20450,19121,19,61,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19123,19,141,22460,0,748.6321002,407.5903442,266.5903442,341.0417559,482.0417559,54.44467905,35.61032771,,,,,,,,,,,
17950,19125,19,158,33292,0,1045.370978,443.603998,285.603998,601.7669804,759.7669804,42.43507876,27.32082714,,,,,,,,,,,
16850,19127,19,174,41013,0,1123.304198,573.2499108,399.2499108,550.0542871,724.0542871,51.03247294,35.54245694,,,,,,,,,,,
19950,19129,19,69,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19131,19,11,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19133,19,61,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19135,19,77,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19137,19,124,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
17500,19139,19,410,42819,0,1212.315517,504.5383016,94.53830158,707.7772158,1117.777216,41.61773848,7.798159821,,,,,,,,,,,
16100,19141,19,85,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19143,19,25,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19145,19,149,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19147,19,70,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
18400,19149,19,102,24915,0,321.1239763,202.9878565,100.9878565,118.1361197,220.1361197,63.21167883,31.44824554,,,,,,,,,,,
16100,19151,19,9,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
20450,19153,19,2755,444498,0,12080.33333,2879.333333,124.3333333,9201,11956,23.83488314,1.029221048,,,,,,,,,,,
19950,19155,19,980,93006,0,3283.496182,1316.587639,336.5876389,1966.908543,2946.908543,40.09712714,10.25089174,,,,,,,,,,,
17000,19157,19,109,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19159,19,55,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19161,19,55,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
18050,19163,19,907,168685,0,5242.666667,1395,488,3847.666667,4754.666667,26.60859613,9.308240081,,,,,,,,,,,
16400,19165,19,67,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16700,19167,19,138,34315,0,331.0909091,210.3181818,72.31818182,120.7727273,258.7727273,63.52278968,21.84239429,,,,,,,,,,,
20100,19169,19,379,91623,0,4851.307966,1243.724225,864.7242252,3607.583741,3986.583741,25.63688461,17.82455847,,,,,,,,,,,
16100,19171,19,18,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19173,19,27,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19175,19,97,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19177,19,24,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19179,19,416,35405,0,1181.575965,643.3052421,227.3052421,538.2707232,954.2707232,54.44467905,19.23746325,,,,,,,,,,,
20450,19181,19,185,46971,0,955.4005253,405.4249653,220.4249653,549.9755599,734.9755599,42.43507876,23.07147207,,,,,,,,,,,
16550,19183,19,70,21928,0,574.1491259,293.0024973,223.0024973,281.1466286,351.1466286,51.03247294,38.84051847,,,,,,,,,,,
16100,19185,19,20,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19187,19,533,37317,0,1341.194249,698.610133,165.610133,642.5841158,1175.584116,52.08866155,12.34796027,,,,,,,,,,,
17200,19189,19,49,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16600,19191,19,58,21032,0,522.4504785,314.9374583,256.9374583,207.5130203,265.5130203,60.28082492,49.17929427,,,,,,,,,,,
16700,19193,19,1274,102284,0,3261.333333,893.6666667,0,2367.666667,3261.333333,27.40188062,0,,,,,,,,,,,
16100,19195,19,20,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
16100,19197,19,64,,1,,,,,,,,3727,16863.34132,8881.540798,5154.540798,7981.800524,11708.80052,52.66774021,30.56654491,16100,20450,
14950,20001,20,133,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20003,20,31,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20005,20,160,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20007,20,13,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20009,20,147,27598,0,800.261704,388.0809344,241.0809344,412.1807696,559.1807696,48.49425287,30.12526192,,,,,,,,,,,
14950,20011,20,140,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20013,20,74,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
18350,20015,20,301,65798,0,849.9616916,300.4644693,0,549.4972223,849.9616916,35.35035429,0,,,,,,,,,,,
14950,20017,20,6,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20019,20,12,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20021,20,92,21194,0,547.8845174,235.9145465,143.9145465,311.9699708,403.9699708,43.0591738,26.267314,,,,,,,,,,,
14950,20023,20,16,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20025,20,6,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20027,20,42,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20029,20,29,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16250,20031,20,26,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20033,20,6,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
15700,20035,20,278,36221,0,1106.506155,447.179072,169.179072,659.3270833,937.3270833,40.41360907,15.28948313,,,,,,,,,,,
14950,20037,20,436,39250,0,1948.725613,839.1051485,403.1051485,1109.620464,1545.620464,43.0591738,20.68557758,,,,,,,,,,,
14950,20039,20,11,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
15800,20041,20,91,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
15650,20043,20,15,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
19400,20045,20,205,113246,0,5455.140093,704.0886271,499.0886271,4751.051465,4956.051465,12.90688443,9.148960772,,,,,,,,,,,
14950,20047,20,9,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20049,20,19,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16000,20051,20,201,28977,0,1463.148426,691.8053475,490.8053475,771.343078,972.343078,47.28196644,33.54446746,,,,,,,,,,,
15900,20053,20,6,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
15350,20055,20,199,37119,0,730.7964343,415.5779629,216.5779629,315.2184714,514.2184714,56.86644644,29.63588117,,,,,,,,,,,
15650,20057,20,164,34624,0,811.9272249,461.7141605,297.7141605,350.2130644,514.2130644,56.86644644,36.66759179,,,,,,,,,,,
16200,20059,20,153,25824,0,734.5577867,230.9147702,77.91477019,503.6430165,656.6430165,31.43588896,10.60703073,,,,,,,,,,,
14950,20061,20,145,37025,0,837.6770865,356.1381625,211.1381625,481.538924,626.538924,42.51497006,25.20519732,,,,,,,,,,,
14950,20063,20,0,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20065,20,11,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16100,20067,20,29,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16250,20069,20,0,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16200,20071,20,3,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20073,20,18,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
15850,20075,20,2,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20077,20,30,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
18350,20079,20,382,34761,0,620.6491103,219.4016594,0,401.2474509,620.6491103,35.35035429,0,,,,,,,,,,,
15550,20081,20,3,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20083,20,3,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
18100,20085,20,50,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
18100,20087,20,21,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20089,20,12,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
20500,20091,20,1566,559881,0,8746.333333,1465.666667,0,7280.666667,8746.333333,16.75749838,0,,,,,,,,,,,
15750,20093,20,11,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
15950,20095,20,3,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20097,20,12,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20099,20,104,21179,0,645.632096,278.0038463,174.0038463,367.6282497,471.6282497,43.0591738,26.95092877,,,,,,,,,,,
15100,20101,20,6,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
20500,20103,20,445,77668,0,2217.855545,964.1560353,519.1560353,1253.699509,1698.699509,43.47244516,23.40801846,,,,,,,,,,,
14950,20105,20,12,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
20500,20107,20,37,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20109,20,14,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
15350,20111,20,163,33570,0,2218.333652,697.3529037,534.3529037,1520.980748,1683.980748,31.43588896,24.08803126,,,,,,,,,,,
17300,20113,20,111,29374,0,594.5989779,213.7458311,102.7458311,380.8531469,491.8531469,35.94789749,17.2798533,,,,,,,,,,,
14950,20115,20,30,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20117,20,27,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20119,20,0,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
20500,20121,20,266,32701,0,422.8599074,54.57803955,0,368.2818679,422.8599074,12.90688443,0,,,,,,,,,,,
14950,20123,20,24,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20125,20,265,34464,0,1021.680106,439.9270124,174.9270124,581.7530933,846.7530933,43.0591738,17.1215052,,,,,,,,,,,
14950,20127,20,21,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
15750,20129,20,4,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20131,20,45,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20133,20,126,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20135,20,3,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20137,20,12,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
18100,20139,20,60,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20141,20,25,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16400,20143,20,30,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16350,20145,20,16,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20147,20,28,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16850,20149,20,29,22368,0,275.9406873,117.3161006,88.31610059,158.6245867,187.6245867,42.51497006,32.00546518,,,,,,,,,,,
15500,20151,20,21,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20153,20,7,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
15150,20155,20,349,64278,0,1540.005021,553.5994262,204.5994262,986.4055944,1335.405594,35.94789749,13.28563371,,,,,,,,,,,
14950,20157,20,19,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20159,20,60,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16850,20161,20,260,74893,0,3377.679992,1436.019637,1176.019637,1941.660355,2201.660355,42.51497006,34.8173788,,,,,,,,,,,
14950,20163,20,19,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20165,20,10,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20167,20,31,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16700,20169,20,424,55751,0,1886.64143,1004.155889,580.1558885,882.4855415,1306.485542,53.22452229,30.75072344,,,,,,,,,,,
18100,20171,20,2,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
18350,20173,20,2915,503189,0,16851.05586,4817.133871,1902.133871,12033.92199,14948.92199,28.58654027,11.28792099,,,,,,,,,,,
14950,20175,20,76,23334,0,587.1144235,333.8711092,257.8711092,253.2433143,329.2433143,56.86644644,43.92178063,,,,,,,,,,,
18100,20177,20,1759,178942,0,6402,2648.333333,889.3333333,3753.666667,5512.666667,41.36728106,13.89149224,,,,,,,,,,,
14950,20179,20,8,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20181,20,38,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20183,20,31,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20185,20,16,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16600,20187,20,6,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
17900,20189,20,8,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
16600,20191,20,134,23716,0,738.7031114,358.2285548,224.2285548,380.4745566,514.4745566,48.49425287,30.35435365,,,,,,,,,,,
16500,20193,20,49,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20195,20,5,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
18100,20197,20,14,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
15050,20199,20,2,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20201,20,41,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20203,20,0,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20205,20,44,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
14950,20207,20,1,,1,,,,,,,,2005,9252.996678,4099.526883,2094.526883,5153.469795,7158.469795,44.30485631,22.63620053,14950,20500,
20500,20209,20,3109,159183,0,8293,3689.333333,580.3333333,4603.666667,7712.666667,44.48731862,6.997869689,,,,,,,,,,,
12050,21001,21,108,,1,,,,,,,,5121,21230.72814,10834.1344,5713.1344,10396.59374,15517.59374,51.03044196,26.9097431,12050,19400,
13100,21003,21,112,20254,0,490.5035632,263.5035952,151.5035952,226.9999679,338.9999679,53.72103589,30.88735875,,,,,,,,,,,
18250,21005,21,45,21698,0,437.7541539,142.6946282,97.69462817,295.0595257,340.0595257,32.59697867,22.31723612,,,,,,,,,,,
14950,21007,21,33,,1,,,,,,,,5121,21230.72814,10834.1344,5713.1344,10396.59374,15517.59374,51.03044196,26.9097431,12050,19400,
13250,21009,21,401,42723,0,1729.088817,928.8844241,527.8844241,800.2043931,1201.204393,53.72103589,30.52963034,,,,,,,,,,,
12050,21011,21,84,,1,,,,,,,,5121,21230.72814,10834.1344,5713.1344,10396.59374,15517.59374,51.03044196,26.9097431,12050,19400,
12050,21013,21,808,28226,0,1451.149441,759.0020332,0,692.1474077,1451.149441,52.30350589,0,,,,,,,,,,,
19400,21015,21,835,123103,0,2512.737407,1141.837255,306.8372546,1370.900153,2205.900153,45.44196506,12.21127419,,,,,,,,,,,
18550,21017,21,389,,1,,,,,,,,5121,21230.72814,10834.1344,5713.1344,10396.59374,15517.59374,51.03044196,26.9097431,12050,19400,
13850,21019,21,849,49175,0,1675.460856,673.3013326,0,1002.159524,1675.460856,40.18603777,0,,,,,,,,,,,
15350,21021,21,310,28872,0,984.5926762,320.9474646,10.94746465,663.6452116,973.6452116,32.59697867,1.111877521,,,,,,,,,,,
19400,21023,21,71,,1,,,,,,,,5121,21230.72814,10834.1344,5713.1344,10396.59374,15517.59374,51.03044196,26.9097431,12050,19400,
12050,21025,21,85,,1,,,,,,,,5121,21230.72814,10834.1344,5713.1344,10396.59374,15517.59374,51.03044196,26.9097431,12050,19400,
13450,21027,21,88,20087,0,371.8413278,158.3324363,70.33243634,213.5088914,301.5088914,42.58064516,18.91463673,,,,,,,,,,,
17650,21029,21,225,76004,0,1186.260241,491.6843425,266.6843425,694.5758987,919.5758987,41.44826956,22.48109928,,,,,,,,,,,
12550,21031,21,123,,1,,,,,,,,5121,21230.72814,10834.1344,5713.1344,10396.59374,15517.59374,51.03044196,26.9097431,12050,19400,
13450,21033,21,90,,1,,,,,,,,5121,21230.72814,10834.1344,5713.1344,10396.59374,15517.59374,51.03044196,26.9097431,12050,19400,
