county,ELI_Cutoff,Housing gap,Total ELI renters,Housing gap (asst off),Units per 100 renters,Units per 100 renters (asst off),Number of HUD asst units,AAA units,AAA units (asst off)
47037,17650,14584,26492,22330,44.94941869,15.71040314,7746,11908,4162
47039,12050,104.1651982,250.6745595,141.1651982,58.44604317,43.68586962,37,146.5093612,109.5093612
47041,12050,177.2932485,533.1959536,325.2932485,66.74895088,38.991801,148,355.9027052,207.9027052
47043,17650,372.7606318,1048.97661,821.7606318,64.46435237,21.66072875,449,676.2159782,227.2159782
47045,12050,622.0619498,1439.275312,955.0619498,56.77950253,33.64285888,333,817.2133619,484.2133619
47047,15350,278.0771835,695.1929587,435.0771835,60,37.41634203,157,417.1157752,260.1157752
47049,12050,118.195499,355.4639691,177.195499,66.74895088,50.15092544,59,237.2684701,178.2684701
47051,12050,354.7242583,805.982548,531.7242583,55.98859316,34.02781988,177,451.2582897,274.2582897
47053,12050,524.9946024,1214.688939,882.9946024,56.77950253,27.30693647,358,689.694337,331.694337
47055,12050,307.5009597,772.8368522,485.5009597,60.21140053,37.17937255,178,465.3358925,287.3358925
47057,12050,127.957376,300.963037,153.957376,57.48402287,48.84508825,26,173.005661,147.005661
47059,12050,543.886187,1426.704939,924.886187,61.87815909,35.173268,381,882.8187516,501.8187516
47061,12050,104.0222902,263.2097902,160.0222902,60.47932331,39.20351896,56,159.1875,103.1875
47063,12050,757.2214452,1781.027972,1123.221445,57.48402287,36.93409296,366,1023.806527,657.8065268
47065,14400,5232,10729,8138,51.23497064,24.14950135,2906,5497,2591
47067,12050,59.46416498,157.3975659,119.464165,62.22040371,24.1003733,60,97.93340094,37.93340094
47069,12050,307.7246696,740.5424009,429.7246696,58.44604317,41.971632,122,432.8177313,310.8177313
47071,12050,257.2323789,619.0322137,299.2323789,58.44604317,51.66125894,42,361.7998348,319.7998348
47073,12100,435.9467681,951.8750679,794.9467681,54.20126204,16.48622862,359,515.9282998,156.9282998
47075,12050,324.8204846,781.6836454,469.8204846,58.44604317,39.89633948,145,456.8631608,311.8631608
47077,12050,248.4856828,597.9832049,350.4856828,58.44604317,41.38870791,102,349.497522,247.497522
47079,12050,293.5206205,723.6852062,482.5206205,59.44084279,33.32451508,189,430.1645857,241.1645857
47081,12050,161.8426104,406.756238,207.8426104,60.21140053,48.90241601,46,244.9136276,198.9136276
47083,12050,67.41505865,166.2141506,87.41505865,59.44084279,47.40817293,20,98.79909195,78.79909195
47085,12050,149.9795687,369.7797957,197.9795687,59.44084279,46.4601444,48,219.800227,171.800227
47087,12050,46.84951125,140.8963401,81.84951125,66.74895088,41.90799335,35,94.04682883,59.04682883
47089,12050,409.9178203,863.3066274,632.9178203,52.5177026,26.68678773,223,453.3888071,230.3888071
47091,12050,117.8300326,309.087992,193.8300326,61.87815909,37.28969173,76,191.2579594,115.2579594
47093,13550,7400.066467,14075.94074,11214.06647,47.42755312,20.33167321,3814,6675.874272,2861.874272
47095,12050,107.2650842,248.1810495,222.2650842,56.77950253,10.44236267,115,140.9159653,25.91596527
47097,12050,470.9817197,1177.454299,644.9817197,60,45.22235639,174,706.4725796,532.4725796
47099,12050,372.6426104,936.556238,517.6426104,60.21140053,44.7291482,145,563.9136276,418.9136276
47101,12050,80.92130518,203.378119,128.9213052,60.21140053,36.61004153,48,122.4568138,74.45681382
47103,12050,347.452007,789.4589878,534.452007,55.98859316,32.30148554,187,442.0069808,255.0069808
47105,13550,321.0087153,777.5903809,538.0087153,58.71750433,30.81078052,217,456.5816656,239.5816656
47107,12050,564.329653,1050.501577,1017.329653,46.27998042,3.157722465,453,486.1719243,33.1719243
47109,12050,201.5715859,485.0839758,268.5715859,58.44604317,44.63400168,67,283.5123899,216.5123899
47111,12050,146.9788588,442.0277336,196.9788588,66.74895088,55.43744343,50,295.0488748,245.0488748
47113,13400,1435.903896,3095.231169,2226.903896,53.60915493,28.05371313,791,1659.327273,868.3272727
47115,14400,211.7202797,535.7202797,380.7202797,60.47932331,28.93300961,169,324,155
47117,12050,271.7563502,521.9970407,455.7563502,47.93910137,12.6898594,184,250.2406905,66.24069051
47119,13300,754.0720099,1448.44217,1041.07201,47.93910137,28.12471003,287,694.3701603,407.3701603
47121,12050,63.95716783,161.8321678,64.95716783,60.47932331,59.86139919,1,97.875,96.875
47123,12050,347.9196256,842.7775985,520.9196256,58.71750433,38.19014334,173,494.8579729,321.8579729
47125,12600,1288,2174,1750,40.75436983,19.50321987,462,886,424
47127,12050,26.66492147,60.58638744,26.66492147,55.98859316,55.98859316,,33.92146597,33.92146597
47129,12050,118.92833,314.7951319,179.92833,62.22040371,42.84272158,61,195.8668019,134.8668019
47131,12050,376.5608767,871.2553041,571.5608767,56.77950253,34.3980032,195,494.6944274,299.6944274
47133,12050,117.889293,354.543078,203.889293,66.74895088,42.49237802,86,236.653785,150.653785
47135,12050,38.84222649,97.62149712,40.84222649,60.21140053,58.16267145,2,58.77927063,56.77927063
47137,12050,13.1668561,39.5983178,32.1668561,66.74895088,18.76711464,19,26.4314617,7.431461695
47139,12050,103.4315852,192.5382492,121.4315852,46.27998042,36.93118865,18,89.10666404,71.10666404
47141,12050,1310.60189,2468.13599,1622.60189,46.89912164,34.25800295,312,1157.5341,845.5341002
47143,12050,281.5585664,712.4335664,486.5585664,60.47932331,31.70471054,205,430.875,225.875
47145,12050,522.0716591,1264.632021,920.0716591,58.71750433,27.24589888,398,742.5603616,344.5603616
47147,17650,395.8955043,1114.079891,652.8955043,64.46435237,41.39598877,257,718.1843864,461.1843864
47149,17650,3863,5505,4866,29.82742961,11.60762943,1003,1642,639
47151,12050,247.6893171,655.6166329,392.6893171,62.22040371,40.10382022,145,407.9273158,262.9273158
47153,12050,107.6979895,272.5104895,134.6979895,60.47932331,50.57144782,27,164.8125,137.8125
47155,13550,797.0821797,1678.693373,972.0821797,52.5177026,42.09292802,175,881.6111929,706.6111929
47157,15350,20391,33966,27811,39.96643703,18.12106224,7420,13575,6155
47159,12050,117.5830871,353.6221869,171.5830871,66.74895088,51.47841582,54,236.0390998,182.0390998
47161,12050,91.65418086,225.9765418,101.6541809,59.44084279,55.0156047,10,134.322361,124.322361
47163,12100,1910.053232,3930.124932,3026.053232,51.39968156,23.00363769,1116,2020.0717,904.0717002
47165,17650,1365.283376,3051.66236,2070.283376,55.26099498,32.1588324,705,1686.378984,981.3789836
47167,15350,610.9410968,1527.352742,947.9410968,60,37.93567977,337,916.4116452,579.4116452
47169,12050,54.81086611,164.839509,67.81086611,66.74895088,58.86249205,13,110.0286429,97.02864287
47171,12100,175.6673352,460.8049637,269.6673352,61.87815909,41.47907327,94,285.1376285,191.1376285
47173,13550,163.0504532,367.6439526,228.0504532,55.64990203,37.96975265,65,204.5934994,139.5934994
47175,12050,19.59718118,58.93703114,26.59718118,66.74895088,54.87186806,7,39.33984997,32.33984997
47177,12050,409.397363,1231.231416,646.397363,66.74895088,47.49992938,237,821.8340532,584.8340532
47179,12100,1916,3269,2744,41.38880392,16.05995717,828,1353,525
47181,12050,92.25028791,231.8510557,98.25028791,60.21140053,57.62353222,6,139.6007678,133.6007678
47183,12050,511.3837265,1183.172796,698.3837265,56.77861018,40.9736491,187,671.7890698,484.7890698
47185,12050,181.1400986,341.1244864,290.1400986,46.89912164,14.94597716,109,159.9843878,50.98438784
47187,17650,564,1091,794,48.30430797,27.22273144,230,527,297
47189,17650,534.7166236,1305.33764,811.7166236,59.03614458,37.81558129,277,770.6210164,493.6210164
48001,11350,324.4854899,684.5254353,488.4854899,52.59701493,28.63881096,164,360.0399454,196.0399454
48003,11050,89.44099379,198.3755375,91.44099379,54.9132948,53.90510597,2,108.9345437,106.9345437
48005,11300,1194.524897,1837.763819,1541.524897,35.00117454,16.11953173,347,643.2389219,296.2389219
48007,10750,302.2962963,596.9716776,384.2962963,49.36170213,35.62570709,82,294.6753813,212.6753813
48009,11950,33.30965909,83.23863636,38.30965909,59.98293515,53.97610922,5,49.92897727,44.92897727
48011,11950,13.00347222,26.69270833,13.00347222,51.28455285,51.28455285,,13.68923611,13.68923611
48013,10400,323.219205,691.4521842,442.219205,53.25501713,36.04486107,119,368.2329791,249.2329791
48015,11050,153.134226,369.3154801,198.134226,58.53566009,46.35095557,45,216.1812541,171.1812541
48017,10400,41.2491813,108.0297708,48.2491813,61.816839,55.33714368,7,66.78058947,59.78058947
48019,11050,84.07518981,164.3382317,84.07518981,48.84015184,48.84015183,,80.26304188,80.26304188
48021,17650,558.7829572,1256.83076,715.7829572,55.54031816,43.04858061,157,698.0478029,541.0478029
48023,11050,31.64417614,79.07670455,84.64417614,59.98293515,0,53,47.43252841,0
48025,10400,401.1604938,792.2076979,536.1604938,49.36170213,32.32071649,135,391.0472041,256.0472041
48027,11700,3310.059761,4635.003984,4243.059761,28.58561131,8.456178775,933,1324.944223,391.9442231
48029,12950,24036,36710,32901,34.52465268,10.37591937,8865,12674,3809
48031,10400,47.52606255,93.50040096,47.52606255,49.17020455,49.17020455,,45.97433841,45.97433841
48033,11050,1.626768642,3.019502868,2.626768642,46.12462006,13.00658562,1,1.392734226,0.392734226
48035,10850,110.5346939,238.555102,139.5346939,53.66492147,41.50840092,29,128.0204082,99.02040816
48037,12100,1273.639328,2687.679842,1984.639328,52.6119403,26.15789659,711,1414.040514,703.0405138
48039,16850,2514,4626,3015,45.65499352,34.82490272,501,2112,1611
48041,13100,9137,10369,9877,11.88157007,4.744912721,740,1232,492
48043,10400,227.6273292,504.865743,277.6273292,54.9132948,45.00967177,50,277.2384138,227.2384138
48045,10400,10.40277778,21.35416667,10.40277778,51.28455285,51.28455285,,10.95138889,10.95138889
48047,10400,149.6677463,286.54278,281.6677463,47.76774823,1.701328416,132,136.8750337,4.87503374
48049,10550,466.1074579,916.996525,721.1074579,49.17020455,21.36202938,255,450.8890671,195.8890671
48051,10700,127.4333769,307.3324624,158.4333769,58.53566009,48.44886361,31,179.8990856,148.8990856
48053,11200,318.2485966,626.1063887,439.2485966,49.17020455,29.84441549,121,307.857792,186.857792
48055,17650,435.0902613,978.6175772,685.0902613,55.54031816,29.99407764,250,543.5273159,293.5273159
48057,11050,234.4443357,391.2994862,252.4443357,40.08570316,35.485646,18,156.8551505,138.8551505
48059,11050,89.58367347,193.3387755,127.5836735,53.66492147,34.01030231,38,103.755102,65.75510204
48061,10400,5904,9848,8375,40.04874086,14.95735175,2471,3944,1473
48063,11450,127.2985386,256.3479471,171.2985386,50.34150261,33.17733161,44,129.0494085,85.04940849
48065,11050,22.66319444,46.52157738,22.66319444,51.28455285,51.28455285,,23.85838294,23.85838294
48067,10400,250.3606719,528.3201581,363.3606719,52.6119403,31.22339431,113,277.9594862,164.9594862
48069,10400,50.89930556,104.4828869,59.89930556,51.28455285,42.67070203,9,53.58358134,44.58358134
48071,17000,94.64782206,273.9944393,99.64782206,65.4562982,63.63144365,5,179.3466172,174.3466172
48073,11200,486.7459708,974.890637,706.7459708,50.07173601,27.50510221,220,488.1446662,268.1446662
48075,10400,74.67708333,153.2924107,120.6770833,51.28455285,21.27654411,46,78.61532738,32.61532738
48077,11050,39.30539773,98.22159091,45.30539773,59.98293515,53.87429861,6,58.91619318,52.91619318
48079,10400,18.77761239,49.17773147,23.77761239,61.816839,51.64963557,5,30.40011908,25.40011908
48081,10400,29.97879216,43.68814381,35.97879216,31.38002774,17.64632455,6,13.70935165,7.709351646
48083,10400,83.08259824,163.4525528,160.0825982,49.17020455,2.061732592,77,80.36995455,3.369954554
48085,18250,3957,5347,4541,25.99588554,15.0738732,584,1390,806
48087,10400,23.40625,48.046875,40.40625,51.28455285,15.90243902,17,24.640625,7.640625
48089,10900,156.5442006,320.5868339,195.5442006,51.16948543,39.00429463,39,164.0426332,125.0426332
48091,12950,802.0685523,1244.201822,1006.068552,35.53549446,19.13944067,204,442.1332695,238.1332695
48093,10400,119.2040816,257.2653061,170.2040816,53.66492147,33.84102808,51,138.0612245,87.06122449
48095,10400,30.90860421,57.37055449,36.90860421,46.12462006,35.66629339,6,26.46195029,20.46195029
48097,11600,308.9816064,552.0788882,456.9816064,44.03306973,17.22530672,148,243.0972818,95.09728183
48099,11700,394.940239,700.9960159,554.940239,43.66013072,20.83546462,160,306.0557769,146.0557769
48101,10400,15.32244318,38.28977273,43.32244318,59.98293515,0,28,22.96732955,0
48103,11050,24.59627329,54.55327281,24.59627329,54.9132948,54.9132948,,29.95699952,29.95699952
48105,10400,45.00726577,83.53957935,45.00726577,46.12462006,46.12462006,,38.53231358,38.53231358
48107,10400,45.86662697,120.1226556,60.86662697,61.816839,49.32960257,15,74.25602858,59.25602858
48109,10400,32.19875776,71.4151935,36.19875776,54.9132948,49.31224577,4,39.21643574,35.21643574
48111,10400,81.73611111,167.7827381,82.73611111,51.28455285,50.68854398,1,86.04662699,85.04662699
48113,18250,58212,78282,71064,25.63807772,9.220510462,12852,20070,7218
48115,10400,182.7403442,339.1908222,196.7403442,46.12462006,41.99714989,14,156.450478,142.450478
48117,10550,198.7673611,408.0171131,316.7673611,51.28455285,22.36419725,118,209.249752,91.24975199
48119,11050,53.99397841,102.0037375,75.99397841,47.06666667,25.49882952,22,48.00975914,26.00975914
48121,18250,8674,10341,9254,16.12029784,10.51155594,580,1667,1087
48123,10700,176.2672176,377.0826446,285.2672176,53.25501713,24.34888699,109,200.815427,91.815427
48125,10400,15.08365585,39.50342364,27.08365585,61.816839,31.43972508,12,24.41976779,12.41976779
48127,10400,110.8052715,269.5455578,190.8052715,58.89182058,29.21223668,80,158.7402863,78.7402863
48129,10400,37.52430556,77.02752976,53.52430556,51.28455285,30.51275859,16,39.50322421,23.50322421
48131,10400,84.60493827,167.0769789,169.6049383,49.36170213,0,85,82.47204067,0
48133,10400,169.4142857,365.6285714,248.4142857,53.66492147,32.05829491,79,196.2142857,117.2142857
48135,12500,2026,3402,2530,40.446796,25.63198119,504,1376,872
48137,10400,7.080209043,17.22335833,7.080209043,58.89182058,58.89182058,,10.14314929,10.14314929
48139,18250,1093,2233,1369,51.05239588,38.69234214,276,1140,864
48141,10450,11322,16929,15878,33.12068049,6.208281647,4556,5607,1051
48143,11500,564.955102,1219.281633,674.955102,53.66492147,44.64321581,110,654.3265307,544.3265307
48145,10400,170.0846134,338.5277272,297.0846134,49.75755315,12.2421623,127,168.4431138,41.44311377
48147,11050,344.4214162,746.7702936,437.4214162,53.87853277,41.42490402,93,402.3488774,309.3488774
48149,11050,231.0213777,519.6199525,287.0213777,55.54031816,44.76321083,56,288.5985748,232.5985748
48151,10400,21.87942009,63.19837341,48.87942009,65.3797734,22.65715485,27,41.31895332,14.31895332
48153,10400,58.17981542,152.3703483,78.17981542,61.816839,48.69092558,20,94.1905329,74.1905329
48155,10400,12.99076705,32.46306818,12.99076705,59.98293515,59.98293516,,19.47230114,19.47230114
48157,17000,2192,3436,2652,36.20488941,22.81722934,460,1244,784
48159,11050,82.43355482,155.730897,96.43355482,47.06666667,38.0768,14,73.29734219,59.29734219
48161,10900,115.0262952,228.9424629,171.0262952,49.75755315,25.29725894,56,113.9161677,57.91616766
48163,10400,121.5079598,237.5064903,231.5079598,48.84015184,2.525628033,110,115.9985305,5.9985305
48165,10400,75.57763975,167.6273292,86.57763975,54.9132948,48.35111902,11,92.04968944,81.04968944
48167,15650,4700,8065,6131,41.72349659,23.98016119,1431,3365,1934
48169,10400,37.86305448,99.16165526,79.86305448,61.816839,19.46175739,42,61.29860077,19.29860077
48171,12700,127.1525839,248.5397992,144.1525839,48.84015184,42.00020103,17,121.3872153,104.3872153
48173,11050,1.626768642,3.019502868,1.626768642,46.12462006,46.12462006,,1.392734226,1.392734226
48175,10400,29.31523022,62.71310508,44.31523022,53.25501713,29.33657141,15,33.39787485,18.39787485
48177,10400,172.5088548,369.042503,315.5088548,53.25501713,14.50609286,143,196.5336482,53.53364817
48179,11750,201.7395833,414.1183036,268.7395833,51.28455285,35.10560122,67,212.3787202,145.3787202
48181,12650,1248.018394,2229.921112,1704.018394,44.03306973,23.58391584,456,981.9027182,525.9027182
48183,12200,2167.908386,3635.109615,2868.908386,40.36195286,21.07780261,701,1467.201229,766.2012293
48185,11050,144.9242325,349.5153494,220.9242325,58.53566009,36.79126457,76,204.5911169,128.5911169
48187,12950,768.9314478,1192.798178,1069.931448,35.53549446,10.30071414,301,423.8667306,122.8667306
48189,10850,355.2354868,930.3459363,521.2354868,61.816839,43.97401371,166,575.1104495,409.1104495
48191,10400,33.80902778,69.40104167,48.80902778,51.28455285,29.6710444,15,35.59201389,20.59201389
48193,10400,47.17401764,92.8078054,58.17401764,49.17020455,37.31775319,11,45.63378776,34.63378776
48195,11050,27.12152778,55.6733631,31.12152778,51.28455285,44.0997884,4,28.55183532,24.55183532
48197,10750,54.9609375,137.34375,100.9609375,59.98293515,26.49032992,46,82.3828125,36.3828125
48199,13400,384.2941552,756.9964868,435.2941552,49.23435419,42.49720272,51,372.7023315,321.7023315
48201,17000,89922,119594,103704,24.81060923,13.28661973,13782,29672,15890
48203,12200,666.0916142,1116.890385,996.0916142,40.36195286,10.8156335,330,450.7987707,120.7987707
48205,11050,34.55208333,70.92633929,39.55208333,51.28455285,44.23498558,5,36.37425595,31.37425595
48207,11050,37.92432815,109.5438472,63.92432815,65.3797734,41.64498531,26,71.61951909,45.61951909
48209,17650,3277.004748,4170.370343,3535.004748,21.42173289,15.23523196,258,893.3655953,635.3655953
48211,11400,19.69097222,40.42038691,21.69097222,51.28455285,46.33655469,2,20.72941468,18.72941468
48213,10850,469.5145101,990.4745647,632.5145101,52.59701493,36.14025714,163,520.9600546,357.9600546
48215,10400,8045,13559,10748,40.66671584,20.73161738,2703,5514,2811
48217,10600,321.9333507,640.759698,380.9333507,49.75755315,40.54973309,59,318.8263473,259.8263473
48219,11050,168.0750223,440.1810063,231.0750223,61.816839,47.50454494,63,272.1059839,209.1059839
48221,17200,314.6265306,679.0244898,368.6265306,53.66492147,45.71233643,54,364.3979592,310.3979592
48223,10600,396.9175665,749.8442691,471.9175665,47.06666667,37.06458982,75,352.9267027,277.9267027
48225,10400,244.5018145,391.1137097,438.5018145,37.48574686,0,194,146.6118952,0
48227,11050,614.3762906,1140.365583,844.3762906,46.12462006,25.95564939,230,525.9892926,295.9892926
48229,10400,14.31055901,31.740086,14.31055901,54.9132948,54.9132948,,17.429527,17.429527
48231,18250,1189.578584,2579.229706,1613.578584,53.87853277,37.43951616,424,1389.651123,965.6511226
48233,11400,208.0555556,427.0833333,269.0555556,51.28455285,37.00162602,61,219.0277778,158.0277778
48235,10400,4.880305927,9.058508604,4.880305927,46.12462006,46.12462006,,4.178202677,4.178202677
48237,10800,48.96519886,122.3607955,50.96519886,59.98293515,58.34842469,2,73.39559659,71.39559659
48239,11050,132.0866161,220.4592611,177.0866161,40.08570316,19.67376864,45,88.37264497,43.37264497
48241,10950,332.6275862,758.5699507,490.6275862,56.15070359,35.32203777,158,425.9423645,267.9423645
48243,10400,13.41614907,29.75633063,13.41614907,54.9132948,54.9132948,,16.34018156,16.34018156
48245,13400,4181,8545,6556,51.07080164,23.27677004,2375,4364,1989
48247,10400,56.05317139,107.3152497,92.05317139,47.76774823,14.22172368,36,51.26207827,15.26207827
48249,10400,391.654321,773.4350036,691.654321,49.36170213,10.57369815,300,381.7806826,81.78068264
48251,17200,1161,2157,1519,46.17524339,29.57811776,358,996,638
48253,10550,84.01697313,242.6817539,144.0169731,65.3797734,40.65603581,60,158.6647808,98.66478076
48255,10400,101.0999607,216.2798111,213.0999607,53.25501713,1.470248394,112,115.1798505,3.17985045
48257,18250,639.465704,1385.049639,892.465704,53.83084577,35.56435244,253,745.583935,492.583935
48259,13000,194.8880725,380.9395053,222.8880725,48.84015184,41.48990341,28,186.0514328,158.0514328
48261,10400,0,0,0,0,0,,0,0
48263,10400,1.750353607,5.055869873,1.750353607,65.3797734,65.3797734,,3.305516266,3.305516266
48265,12100,488.7056086,955.2522655,527.7056086,48.84015184,44.75746065,39,466.5466569,427.5466569
48267,10400,59.10592734,109.7086042,61.10592734,46.12462006,44.30160899,2,50.60267687,48.60267687
48269,11050,0,0,0,0,0,,0,0
48271,10400,25.48875256,62.00408998,45.48875256,58.89182058,26.63588391,20,36.51533742,16.51533742
48273,10900,985.2645074,1886.31444,1167.264507,47.76774823,38.11930383,182,901.0499325,719.0499325
48275,10400,21.31818182,53.27272727,50.31818182,59.98293515,5.546075086,29,31.95454546,2.954545455
48277,11550,865.9644934,1635.953073,1136.964493,47.06666667,30.50139933,271,769.9885797,498.9885797
48279,10400,96.65852932,253.1443882,137.6585293,61.816839,45.62054869,41,156.4858589,115.4858589
48281,11050,132.0168404,259.723336,183.0168404,49.17020455,29.53392513,51,127.7064956,76.70649559
48283,10400,38.94114974,94.7284708,73.94114974,58.89182058,21.9441113,35,55.78732106,20.78732106
48285,11050,164.6266458,337.1388715,246.6266458,51.16948543,26.84716399,82,172.5122257,90.5122257
48287,11300,106.8473872,240.324228,110.8473872,55.54031816,53.87590004,4,133.4768409,129.4768409
48289,11350,93.16557805,224.6884389,125.1655781,58.53566009,44.29371682,32,131.5228609,99.52286088
48291,17000,504.1241891,1459.380908,666.1241891,65.4562982,54.35570074,162,955.2567191,793.2567191
48293,10400,224.4415517,446.7170008,291.4415517,49.75755315,34.75924329,67,222.2754491,155.2754491
48295,11050,16.34722222,33.55654762,16.34722222,51.28455285,51.28455285,,17.2093254,17.2093254
48297,11050,55.61111111,109.8202614,87.61111111,49.36170213,20.22318108,32,54.20915033,22.20915033
48299,10400,159.4763432,313.7457899,174.4763432,49.17020455,44.38926391,15,154.2694467,139.2694467
48301,11050,0,0,0,0,0,,0,0
48303,13100,7176,9760,8090,26.47540984,17.11065574,914,2584,1670
48305,10400,28.93599286,75.782078,58.93599286,61.816839,22.22964267,30,46.84608514,16.84608514
48307,10400,138.8175908,257.6642447,213.8175908,46.12462006,17.0169726,75,118.8466539,43.84665392
48309,13150,5584,8345,6826,33.08568005,18.20251648,1242,2761,1519
48311,11050,2.851851852,5.631808279,2.851851852,49.36170213,49.36170213,,2.779956427,2.779956427
48313,10400,66.75081646,160.9836708,84.75081646,58.53566009,47.35440182,18,94.23285434,76.23285434
48315,10400,101.0647182,203.519485,148.0647182,50.34150261,27.24789072,47,102.4547669,55.45476688
48317,10400,37.95793499,70.45506692,37.95793499,46.12462006,46.12462006,,32.49713193,32.49713193
48319,10400,41.21147228,76.49407266,53.21147228,46.12462006,30.43713006,12,35.28260038,23.28260038
48321,11550,547.4793103,1121.182759,823.4793103,51.16948543,26.55262454,276,573.7034483,297.7034483
48323,10400,550.1322427,1338.254942,967.1322427,58.89182058,27.73183851,417,788.1226994,371.1226994
48325,11050,196.6705854,384.4237081,299.6705854,48.84015184,22.04679913,103,187.7531227,84.75312271
48327,10400,26.57055449,49.31854685,26.57055449,46.12462006,46.12462006,,22.74799235,22.74799235
48329,12500,1377,2057,1587,33.05785124,22.84880895,210,680,470
48331,10400,289.2580166,650.6074822,402.2580166,55.54031816,38.17193505,113,361.3494656,248.3494656
48333,10400,26.40336808,51.9446672,35.40336808,49.17020455,31.84407565,9,25.54129912,16.54129912
48335,10400,50.1768034,144.9349364,92.1768034,65.3797734,36.40125306,42,94.75813296,52.75813296
48337,10400,127.2428977,317.9715909,128.2428977,59.98293515,59.66844165,1,190.7286932,189.7286932
48339,17000,2773.15714,5569.676032,3968.15714,50.20972272,28.75425577,1195,2796.518892,1601.518892
48341,11050,177.21875,363.7834821,208.21875,51.28455285,42.76300046,31,186.5647321,155.5647321
48343,11050,145.907392,275.6436877,203.907392,47.06666667,26.02500942,58,129.7362957,71.73629568
48345,10400,4.617445668,12.09288479,4.617445668,61.816839,61.816839,,7.475439119,7.475439119
48347,12250,1572.475103,2419.236181,1999.475103,35.00117454,17.35097554,427,846.7610781,419.7610781
48349,11350,515.514189,1026.053111,738.514189,49.75755315,28.02378542,223,510.5389222,287.5389222
48351,10400,86.60689655,197.5103448,116.6068966,56.15070359,40.96162576,30,110.9034483,80.90344828
48353,10600,178.2443423,514.856082,313.2443423,65.3797734,39.15885367,135,336.6117398,201.6117398
48355,12300,4880.771811,8429.104821,7177.771811,42.09620222,14.84538438,2297,3548.333011,1251.333011
48357,11050,70.59027778,144.9032738,78.59027778,51.28455285,45.76362858,8,74.31299603,66.31299603
48359,11950,8.545138889,17.54092262,8.545138889,51.28455285,51.28455285,,8.99578373,8.99578373
48361,13400,1140.705845,2247.003513,1389.705845,49.23435419,38.1529296,249,1106.297669,857.2976685
48363,10400,261.6778642,755.852546,354.6778642,65.3797734,53.07578626,93,494.1746818,401.1746818
48365,10400,199.105142,398.7824252,293.105142,50.07173601,26.49998509,94,199.6772832,105.6772832
48367,17200,850.275132,1456.513595,1112.275132,41.62257496,23.63441467,262,606.2384627,344.2384627
48369,10600,79.50694444,163.2068452,89.50694444,51.28455285,45.15735886,10,83.6999008,73.6999008
48371,10400,105.0931677,233.0912566,153.0931677,54.9132948,34.32050178,48,127.9980889,79.99808887
48373,10400,362.9945565,580.658871,450.9945565,37.48574686,22.33054914,88,217.6643145,129.6643145
48375,12800,2677,3926,3213,31.81355069,18.1609781,536,1249,713
48377,10400,81.39130435,180.5217391,103.3913044,54.9132948,42.72639692,22,99.13043478,77.13043478
48379,10900,67.08977036,135.1022965,76.08977036,50.34150261,43.6798838,9,68.0125261,59.0125261
48381,12800,1685,2098,1950,19.68541468,7.054337464,265,413,148
48383,10650,26.57055449,49.31854685,26.57055449,46.12462006,46.12462006,,22.74799235,22.74799235
48385,10400,21.94864804,53.39241082,21.94864804,58.89182058,58.89182058,,31.44376278,31.44376278
48387,10400,136.839701,258.513289,212.839701,47.06666667,17.66779116,76,121.673588,45.67358804
48389,10400,101.068323,224.1643574,128.068323,54.9132948,42.86856105,27,123.0960344,96.0960344
48391,10400,70.82098765,139.8565723,106.8209877,49.36170213,23.62104553,36,69.03558461,33.03558461
48393,11050,1.486111111,3.050595238,1.486111111,51.28455285,51.28455285,,1.564484127,1.564484127
48395,10550,183.4755062,442.4898759,373.4755062,58.53566009,15.59682457,190,259.0143697,69.01436969
48397,18250,288.534296,624.950361,348.534296,53.83084577,44.23008326,60,336.416065,276.416065
48399,10400,125.2611855,232.5017208,143.2611855,46.12462006,38.38274188,18,107.2405354,89.24053537
48401,11050,358.1488872,717.3269378,437.1488872,50.07173601,39.05862667,79,359.1780507,280.1780507
48403,10400,62.8137931,143.2492611,89.8137931,56.15070359,37.30243882,27,80.43546798,53.43546798
48405,10400,90.4137931,206.1921182,131.4137931,56.15070359,36.26633538,41,115.7783251,74.77832513
48407,10400,123.35625,197.325,125.35625,37.48574686,36.47219055,2,73.96875,71.96875
48409,12300,626.2281893,1777.895179,1047.228189,64.77699041,41.09730417,421,1151.666989,730.6669894
48411,10400,36.96471532,72.72253408,55.96471532,49.17020455,23.04350223,19,35.75781877,16.75781877
48413,11050,18.43671128,34.22103251,34.43671128,46.12462006,0,16,15.78432122,0
48415,11450,102.1039604,294.9257426,173.1039604,65.3797734,41.30591691,71,192.8217822,121.8217822
48417,10400,16.33663366,47.18811881,16.33663366,65.3797734,65.3797734,,30.85148515,30.85148515
48419,10400,259.8206897,592.5310345,373.8206897,56.15070359,36.911205,114,332.7103448,218.7103448
48421,10700,10.40277778,21.35416667,10.40277778,51.28455285,51.28455285,,10.95138889,10.95138889
48423,13400,2914,4020,3353,27.51243781,16.5920398,439,1106,667
48425,11150,47.68163265,102.9061225,73.68163265,53.66492147,28.399175,26,55.2244898,29.2244898
48427,10400,596.3595142,1141.745749,727.3595142,47.76774823,36.29409045,131,545.3862348,414.3862348
48429,10400,58.92857143,170.2142857,138.9285714,65.3797734,18.38019303,80,111.2857143,31.28571428
48431,11050,7.049330784,13.08451243,7.049330784,46.12462006,46.12462006,,6.035181644,6.035181644
